Index	GC_N_B01	GC_N_B02	GC_N_B03	GC_N_B05	GC_N_B06	GC_N_B07	GC_N_B09_4	GC_N_B10	GC_N_B102_1	GC_N_B107	GC_N_B108	GC_N_B11	GC_N_B116	GC_N_B12	GC_N_B125	GC_N_B135	GC_N_B136	GC_N_B138	GC_N_B14	GC_N_B20	GC_N_B21	GC_N_B23	GC_N_B30	GC_N_B32_4	GC_N_B35	GC_N_B36	GC_N_B37_1	GC_N_B38	GC_N_B40	GC_N_B42	GC_N_B46	GC_N_B48_3	GC_N_B50	GC_N_B54	GC_N_B57	GC_N_B59	GC_N_B60	GC_N_B61	GC_N_B63	GC_N_B64	GC_N_B66_1	GC_N_B68_1	GC_N_B82_1	GC_N_B83_1	GC_N_B84	GC_N_B86_4	GC_N_B87	GC_P_B04_1	GC_P_B08	GC_P_B101	GC_P_B103_1	GC_P_B109	GC_P_B111	GC_P_B112	GC_P_B114	GC_P_B123	GC_P_B126	GC_P_B13	GC_P_B130	GC_P_B15	GC_P_B16	GC_P_B18	GC_P_B19	GC_P_B22	GC_P_B24	GC_P_B26	GC_P_B27	GC_P_B28	GC_P_B29_4	GC_P_B34	GC_P_B41	GC_P_B43	GC_P_B44	GC_P_B45_1	GC_P_B47	GC_P_B51	GC_P_B55_1	GC_P_B58	GC_P_B62_1	GC_P_B69_1	GC_P_B71_1	GC_P_B72	GC_P_B73
M23130969a	2516.325424	41.46544822	590.1761778	10441.02345	15.38057424	0.016960295	8.746998912	70.30696359	37474.85471	173.531908	235.3214674	146.4361677	19.00827525	91.47870417	1726.299495	322.1993911	12906.27383	15422.13772	8.939838803	0.912182294	12.60973517	218.585455	0.386964907	62.35005944	0.0348	6.898887961	580.323419	387416.2515	159.1131966	370.3180683	0.508452647	3.091285998	2.758353029	0.160265425	0.78749657	5.18503189	3.119787479	1234.925268	0.713113615	2.928244235	0.229781551	2.159036522	0.0178	6.781229492	10.17449726	44.78295139	62.71059674	16.66073146	150.9545238	27402.49846	11454.96409	275.9462097	103.8655078	236994.3366	31.27156882	108.7117789	312.3979629	1.316148954	5808.255719	3884.189753	3.067801318	2.024220746	3.373047168	3.807028313	0.188123083	12.53830996	43.21238505	3.752102868	36.80873757	2.553753946	94.75301363	0.680798174	44.91226922	4.36260817	3.924235062	0.000131095	11879.6733	61.07171719	2.20775303	167.5295518	0.0948	14.67745933	0.098
M23130901a	1688.816542	6.903635333	652.8756188	11387.84953	643.0989836	21.7461627	34.08040657	5.057610187	34981.94536	241.8620473	180.4297339	72.89070739	211.2399763	135.3830594	1391.65158	666.7508252	19765.53013	35619.30176	1.265562656	1.880137771	1.474870787	157.2164134	0.328891637	4.525714526	2.481857032	8.661938836	601.9720877	337592.5404	284.4609476	49.66005529	1.195909798	1.147544976	4.829969263	0.160265425	0.0255	4.849561864	0.839132631	246.482483	0.589395005	0.673762492	0.909718582	1.491416607	0.0124	3.472238733	136.1390804	75.57361398	108.5634595	391.5652293	234.8097998	24149.66604	9714.413289	168.8167883	192.4218915	202895.3772	17.67632856	139.7122346	236.6893004	0.000896976	39220.51525	3582.53027	0.469106399	5.212794055	12.22622496	2.16447069	0.208740694	31.86511788	53.81077913	1.739973736	0.0768	4.14423675	12.06678627	0.555379647	26.90821512	17.99290051	14.08964437	0.0533	15167.99552	95.38530955	2.535696263	134.155325	0.396345111	17.26451705	0.185329997
M2369059a	1684.923196	15.78784864	736.2861554	11190.30343	18.7449559	0.016960295	14.74725768	55.67041342	48137.70418	161.1220739	314.2655148	183.9585917	23.18752799	77.92349328	1043.800896	445.3463338	10439.50191	19261.26485	5.696759639	0.211097809	4.360088193	23.34473014	0.176146118	53.49182286	1.645465341	12.06821962	280.090575	11908.82988	234.4972181	724.0178202	0.163130399	3.694841108	0.726153083	0.160265425	0.109216574	4.397494732	0.699547778	604.7923349	0.069154462	1.48092533	0.469742995	7.992382027	0.00336	5.121097834	4.513701379	26.5484544	52.28254263	302.7677459	27.71438633	30909.09421	13578.74855	223.9183336	116.2140442	278923.4488	13.6588282	191.7414053	327.9075378	1.548963274	5415.593532	4959.91943	1.506991504	3.375641017	0.0478	1.694907398	0.153194236	20.01234379	73.71191471	1.046105267	4.847671668	3.435418486	6.016145448	0.543575614	27.40929412	0.0318	0.0535	0.923833129	14827.01142	110.3419453	2.374158331	133.6613885	0.381983154	19.05397007	0.238705576
M23131001a	2124.401315	141.6414054	537.9954317	9761.513313	158.6149236	1.21330972	48.39385923	11.0321468	44995.04531	183.9053789	682.9443463	104.4025733	65.81594204	209.3272062	1932.486379	308.6571792	10014.14526	29112.68566	7.544548037	0.392565509	2.539504105	825.7462903	0.387409336	9.929405707	0.948206391	16.48769612	2033.623109	858816.7682	325.9400034	45.38685917	0.791453263	7.8207948	8.548060803	0.160265425	0.735838273	9.941904626	0.627091088	2425.706402	0.631892441	20.74504065	0.270675929	0.390359911	0.00836	11.31880495	194.9673116	52.33208741	122.7902387	53.95182847	186.2833014	31852.76405	15328.68557	299.408622	189.9611433	179791.0638	14.07669246	295.7743346	623.2957772	5.041948785	8023.712552	4888.641363	0.739302128	2.970385348	0.015	4.081124446	0.211553202	25.86177225	72.54331605	3.12176533	0.0642	4.747898111	29.17603368	0.753835295	29.79061062	4.52E-05	0.0119	0.206637264	8678.984994	110.017542	2.111444024	88.5970409	0.568185451	16.88080492	0.232879366
M21221594a	5929.426998	36.19675967	846.6274546	9359.60479	42.53121262	0.016960295	4.002116058	2.746483476	69125.23257	147.102168	453.278323	10.12229019	13.6218891	49.53667212	1150.05713	428.512494	15273.01607	31232.574	1.327164471	0.220282995	0.281955308	86.27021873	5.961643127	1.713147355	9.2274142	8.781530803	561.2378521	14503.35108	328.9332105	9.716582722	0.112624232	0.570306072	2.830970843	0.160265425	0.200598749	6.216337208	1.077667612	993.1499846	6.439438492	0.823901219	0.453683733	2.405701571	0.0124	4.479943274	12.69706859	54.40132664	56.36780514	1274.218742	1.129851865	27825.6577	11786.30924	243.1880034	221.1058203	219699.106	14.72270784	189.102338	477.3292112	7.402585017	4573.770605	3241.889872	0.252098001	3.811600991	0.0217	22.25030571	0.266799804	12.21199398	44.0264614	16.3739185	81.2931144	2.163948289	11.57020649	1.470199757	104.4269582	4.52E-05	0.0348	0.0341	11275.23759	57.57773946	4.139668235	160.8950585	0.185483752	13.6563748	0.105632384
M23130890a	2314.980249	22.75227488	783.978024	9601.18296	91.7266459	0.016960295	39.92500728	6.279428096	41424.08514	158.1263094	232.6776457	94.29174022	47.64327483	164.35054	1347.336176	292.9982983	13641.63837	26565.13057	2.325661415	6.94396367	27.28909069	214.0717566	0.501647246	6.827685088	1.107170494	12.26312495	313.3671672	451798.9214	379.0999002	81.17629885	0.552873742	1.39770071	2.141734642	0.160265425	0.026	8.765947984	0.172322085	487.7131622	0.330093311	0.02667343	0.279199954	6.196714607	0.00781	13.62541824	12.23313357	67.37651285	64.55151237	171.678288	125.3761437	29309.62664	10270.5437	238.1869127	167.7934419	304520.2876	26.34153117	132.9989778	410.5965462	1.922282516	6992.020984	3953.373699	0.664228513	2.379461922	146.619765	3.42391297	0.272665846	41.3035912	150.5889462	2.26990265	15.64896529	4.091328748	16.00212	0.652294228	38.1380579	214.5566234	161.3992476	0.000131095	11543.46266	233.505787	2.653900385	91.83066194	0.69162496	31.45740754	0.353302152
M23130923a	2327.898869	81.24872131	592.9532386	9746.247708	192.6990965	13.49939952	1.811068114	8.207781347	42090.34832	169.8671858	231.8542636	2.944659251	55.23746889	19.30857431	2527.411487	292.4892246	12745.76229	18691.26812	1.42809872	0.336694744	0.346445777	149.411922	0.708800492	8.47804676	0.916092344	6.034548041	576.8027258	244442.1813	200.8607598	9.652457963	0.911178499	0.619799346	2.677760153	0.160265425	0.263087271	3.048494638	0.335946261	1614.267814	0.759893342	0.775216177	0.257796786	5.751415469	0.00639	3.56806643	19.4484832	31.5552268	67.24301003	202.3479505	82.69995011	26543.98109	8939.758913	143.5746599	168.1626084	171799.8948	7.835189539	114.8780445	251.1190301	1.978279634	4145.318114	3406.470629	0.884123628	2.301060031	1.248944011	5.692928862	0.167083904	5.736092164	18.96521291	4.874632524	55.45676035	3.136723643	25.31598751	0.781878997	40.6926858	1.33545691	1.392778498	0.000131095	7827.447796	23.61676439	3.165447317	153.6774048	0.571229877	13.44753238	0.0997
M21223209a	11033.74631	88.34578404	557.0127326	10104.2945	51.91185129	1.317375105	117.3294059	10.26358687	83010.11878	132.1578791	861.7331469	260.369653	24.04890668	550.7619072	1661.7986	209.0855306	8281.006426	27258.43162	6.517697617	0.294175664	18.43617942	189.1333228	0.123716536	7.720665787	4.293772624	16.17881716	1641.841428	335893.8405	387.0671185	94.22336095	0.445750042	4.099664451	6.185895255	0.160265425	1.555658249	3.793441279	0.002173927	1863.445652	9.546477066	2.289419554	1.111901502	6.291897365	0.0088	4.223411596	8.931070846	26.7692361	128.2820056	423.0018024	66.01707219	30300.56503	12332.71738	208.783323	198.4169045	311217.4771	7.683041862	169.9289585	267.057984	1.31465479	11936.82698	3633.743571	1.226511588	2.97334397	0.000257792	56.07171941	0.183286083	9.363126061	29.70530089	34.90090341	0.722967525	1.446677856	22.89240689	3.484236906	231.9393144	4.52E-05	0.0142	0.636091	8052.637009	37.14667925	5.033208214	291.6368104	0.222127114	12.60000467	0.135715674
M21223755a	5870.637961	120.7863116	874.6061047	8954.008082	209.914719	11.41225955	7.979379316	3.223831616	80487.53151	164.660214	343.17395	91.11521468	61.96241371	108.8855983	1933.910039	272.87402	11814.7016	18672.42241	3.650020906	3.765912404	1.49275541	90.3058553	0.0346	2.596886551	2.829271452	8.346405448	490.2356452	193299.0647	325.1296094	22.23128676	14.91495618	0.885978552	8.4446192	268.518122	2.52662053	6.648855862	1.352338887	656.3194258	2.071602518	7.884036265	0.435022851	1.648303598	0.0113	3.350116111	4.673765612	57.00994881	71.09397808	349.614608	505.2911438	26823.06202	9960.934516	188.5856664	154.0377758	227367.547	21.65691534	128.0250298	382.3452529	1.935892038	6464.387326	2645.664574	0.714535151	4.061684774	39.44076392	20.52510413	0.290784974	14.49293634	49.7590248	14.88237332	48.93905363	2.049104671	4.943959885	1.880724712	137.4814509	33.99898617	48.0863472	0.0166	8029.542765	70.99902731	2.676771043	264.764871	0.711075752	14.52609157	0.169138898
M23130896a	2267.896061	10.82687007	893.5993483	11067.6746	56.33410818	1.866736305	5.612151294	9.631317517	62898.38741	146.771856	139.7883194	123.5456422	72.86235899	0.531419749	2065.575177	576.1877149	15632.88038	36312.45538	9.200060146	0.303472249	0.017833931	171.986273	1.396865768	10.34428904	1.77910265	11.01004042	560.915471	6018.54155	279.4085706	33.40002736	2.851278249	1.183491627	1.502354487	0.160265425	0.000330637	8.902151817	4.542423275	1384.579819	0.069154462	1.571117751	0.133999077	5.921797136	0.00799	4.711546366	6.310266421	92.0316539	67.71986998	306.9495501	145.6321007	34113.19816	13797.03068	315.3385026	160.045129	230401.8697	40.70556035	183.4642812	356.1310174	5.181746105	6381.547855	5195.311812	1.165961338	4.658959178	0.471487152	3.053351554	0.130289044	13.17953614	53.94565343	2.527367963	43.20225966	3.904659973	45.65534509	0.466542899	51.70947294	0.68904781	0.573776221	0.000131095	10196.05319	69.27848518	2.221275738	97.18611504	0.241211956	18.80760087	0.170233439
M21221545a	8049.223994	72.937605	928.800384	9089.257169	150.6923178	8.041849806	31.09006826	41.21662153	128459.7422	162.9291996	534.2736037	9.512435309	95.61535103	18.28821472	2476.359606	444.4161429	16464.97607	22091.48875	1.252028564	0.319648275	7.830841783	143.3433301	7.031870605	29.91411013	1.141398092	7.810248265	594.4040303	848568.3575	282.8844045	77.64001113	1.132541454	0.010888801	4.915056741	0.160265425	1.121305267	6.852325131	0.403297336	426.9501446	4.512967207	4.236534335	1.129742492	9.569736634	0.0423	17.25691548	8.532152104	89.77074515	73.61999908	252.2895745	126.1890843	31140.37741	11690.48973	239.7917824	273.3838261	198327.2198	14.44268016	131.986272	383.8073739	0.000896976	10851.9019	3089.590635	0.272304799	3.689565032	0.0255	22.16070923	0.247856123	14.55672184	54.16201186	13.57037481	272.5695716	0.84063477	10.85648331	7.821088006	67.22243949	4.52E-05	0.0145	0.386468545	8670.449775	66.01959213	15.79894727	251.3687375	0.567686469	21.0133809	0.131572822
M21223768a	11296.80903	84.11235894	949.3847229	11618.35604	91.68867349	1.38365771	16.56642701	33.17921182	145610.9097	141.0315643	1252.322304	218.0938766	43.53583612	110.06954	2590.156796	621.3033479	17412.78022	38527.3612	21.14704959	2.245031091	2.065367989	208.2675967	8.800403228	30.85795538	5.207623292	20.58589638	1288.072163	528809.5004	565.7031857	70.88269398	5.195452443	2.175389136	7.136266603	43.99503127	2.746827008	13.87561686	5.339350561	1439.904482	15.00771324	2.134690285	1.043497915	8.77414272	0.0209	5.001317108	23.73273849	84.79655132	98.13194918	818.1555386	34.63627599	30851.07149	11831.50496	161.8079084	251.6414518	184663.069	9.005305324	191.1460145	216.0514829	0.550553022	8477.12929	3557.125759	0.588668265	6.725211971	14.41971844	67.43129827	0.280676893	26.57214754	67.01794381	41.14001816	51.54682225	0.896989748	56.72589385	7.702030129	220.5872381	19.2041878	17.07113106	0.00397	3415.44714	110.8400126	8.936269053	274.9832264	1.234046979	24.15060747	0.241901074
M23130955a	1796.902875	22.25587198	445.3482114	8217.168329	356.3406288	0.687646337	20.66781042	12.83163184	33628.50237	176.1228722	256.6502785	89.13751684	26.40558216	283.9432214	1893.209046	179.7157064	12345.31216	13330.77198	7.910555474	0.425996238	8.752377064	370.4695119	0.38452095	15.78896485	1.176439586	5.187276725	1311.840831	432529.3426	338.1864687	46.87026865	0.751264453	2.712687097	0.598090676	0.160265425	0.0359	4.424006666	0.208116888	1233.961092	0.069154462	1.672457891	0.372767628	2.932564647	0.00391	9.368829825	26.05124352	27.08064177	89.49934832	191.6172027	178.6925321	28162.1742	11089.23008	235.1119276	87.20314283	193760.4518	5.031282183	173.963367	262.017102	23.77125671	2703.432742	3770.409618	1.718744124	0.827427199	0.0128	3.05670672	0.21774564	6.220634296	25.06237528	3.979652564	28.1761969	2.233208735	16.05944976	0.545819872	29.39821309	0.00539	0.00762	0.000131095	10099.71611	35.60384098	2.24122096	140.8539633	0.502294766	11.60547359	0.172056766
M21202144a	8644.619546	145.081523	553.6490311	8280.017138	104.646276	10.81752304	16.78306256	117.9801501	101999.9918	186.0527292	395.0055193	91.53414784	29.52625687	0.531419749	2143.213355	630.1114505	13023.38584	17316.9094	18.21675638	0.358467559	0.758898796	27.70294396	6.111934134	111.8367934	4.959930906	8.468127274	125.9706661	31863.01954	168.5386345	269.9373256	2.821991787	2.895414224	11.91094877	0.160265425	0.433462833	2.655724208	0.259037727	222.6020785	4.192820118	4.038325511	0.347649146	3.853891251	0.025	58.36280943	5.042332816	34.56969167	58.90109262	862.0416138	596.277706	28412.95754	12722.15341	137.1164283	145.4149403	162641.789	10.67310725	131.108273	250.3870556	7.534475282	5439.153164	3874.201767	0.160725246	5.075804987	2.113873277	27.43942829	0.254459776	5.758057393	18.24704814	26.24120282	4.830998081	1.426256716	91.0144325	1.394507514	150.5966405	1.719644798	2.480548884	2.16116638	10833.82602	21.47163378	5.736762989	262.7624559	0.0817	6.935665502	0.0711
M21223772a	5771.633441	138.0943811	634.1353226	8424.567494	95.54535266	6.81721224	5.716588509	15.92001745	76613.85398	180.3476956	657.9703125	52.24410044	35.92578823	41.56311369	1833.583908	400.1604608	12260.64232	20407.0293	5.007474344	0.293534036	2.89017912	71.5881553	1.453881487	16.36422971	1.867048716	10.26016013	674.2548882	137650.9971	279.6377748	62.01037189	0.835417458	1.850192281	11.25323425	65.70301953	2.786758726	14.08650188	3.581481456	615.4239602	3.750137196	0.479665054	0.395004395	8.926651897	0.013	6.423028788	7.997250131	32.60695477	59.23440385	453.4060758	106.7577436	24007.7468	9489.997104	186.7096527	124.8621512	211035.8022	10.25609985	152.0297378	339.6291199	12.07540136	4083.010445	3083.543559	0.140997747	2.511095948	0.137894816	22.0636172	0.239687441	38.60749982	53.13127781	14.60821534	25.51584416	0.650878918	14.34898173	3.526130507	108.8128746	0.0207	0.161921805	0.000131095	9239.407928	92.82132963	3.540409035	183.5085991	0.120544671	16.24085906	0.135361425
M21223933a	3589.047374	54.85837081	482.252356	9849.391536	36.2628654	1.79579644	123.9303241	9.980046461	150898.6726	162.0535343	301.3371841	492.317948	19.74787311	114.3753676	1776.535059	381.8550274	14400.0136	25539.83474	13.48896097	0.796628932	0.909751304	72.2135164	2.283479699	8.964163145	12.22385888	9.788011316	816.5963842	37550.02624	413.4067972	85.09369268	0.821898955	8.059206603	3.336465704	0.160265425	1.4161169	6.590072786	0.32104478	279.6761033	1.342778597	3.976668402	2.007931558	3.455596106	0.0143	9.260212313	18.29223902	65.34959724	74.02962933	2653.443639	133.3220424	31866.69689	12557.95026	193.8979492	172.7163644	111764.9673	12.13982724	103.3125619	210.1855886	5.348992672	10702.73313	3298.031316	0.302496668	2.696615028	0.0119	15.5974358	0.312047879	18.52332835	71.13126195	10.61299833	2.354180121	0.873423963	21.55469014	7.726511567	91.65493816	4.52E-05	0.0124	0.0968	3030.325863	98.03122973	4.708374585	238.9795404	0.136079961	14.75837969	0.146057954
M23130992a	2251.826456	77.5532514	1046.333796	10956.93133	33.49178189	5.771307781	39.41493183	12.38822645	32492.16889	111.8250493	147.1605618	126.087063	50.66235882	31.43570917	1657.702551	560.0204928	17624.01218	34248.726	4.716773775	0.409250234	0.647335883	280.4855616	0.473146877	11.27913765	1.159513508	7.864669519	477.2919333	495283.337	501.2603665	52.80581362	0.877528563	2.373317699	4.085292453	0.160265425	0.34547562	8.688369289	0.246374449	623.3443658	0.500998261	1.135942439	0.209543231	2.789709618	0.0165	5.725567107	18.42391798	85.22312532	83.40151091	249.8717821	47.26284376	27252.54959	9510.455109	197.7658959	140.3217678	184295.0915	21.04464953	176.9021705	341.5050373	15.12044959	6575.59136	3025.291534	1.956426564	4.900429827	3.641684347	3.939277494	0.253413609	17.78213571	42.94684201	3.502198718	36.63647601	1.987601757	20.65178374	0.747012523	37.91133195	3.228368461	3.864440643	0.000131095	10986.7219	62.91982102	2.699858994	179.1548119	0.257124596	19.46708479	0.141286546
M21222531a	4257.299511	13.06236509	862.0000008	8117.493768	57.57202572	4.278619216	12.45936979	120.6710957	133101.8934	160.2700864	282.4578524	331.0264392	54.28901131	29.2850345	2572.199819	633.6512548	19103.0349	30812.30983	30.7948747	0.536415647	1.326094701	37.58297093	0.0918	128.6484466	5.578403049	8.15131755	413.6930345	10125.33391	409.9312039	272.5789106	1.21123323	2.381396024	4.295220209	0.160265425	0.025	7.18308106	0.301351426	261.4497559	1.008821474	6.069867111	0.995057454	5.175895102	0.0201	7.885442025	32.68064716	108.9093798	121.3266987	747.1456601	6.804251963	26595.89612	10363.30341	121.5116699	175.8908532	158597.5727	3.696566352	174.5748595	196.9837996	4.119467319	20092.80533	2375.864996	0.133678777	7.163333299	0.0249	9.349201931	0.276501878	23.06545795	49.90194953	5.924264367	4.685155723	0.643762	131.5789741	6.705392581	61.15336027	4.52E-05	0.0141	0.825938716	6729.867396	75.7375067	10.04833217	166.9679418	0.609823069	24.55136164	0.20836776
M23131068a	2851.238453	39.20148901	566.6533016	9544.825641	5.937607208	0.016960295	15.50976331	8.796282375	165493.8515	129.3758929	317.7891469	65.21819825	4.648678983	29.29914954	4386.646015	446.9204392	12679.20028	23919.00343	1.541209769	0.52448177	1.128222508	169.7144261	1.099698572	11.38463027	0.747599122	11.44600872	197.6497196	196631.4943	254.8193167	88.81724677	0.216379346	0.747385386	2.240959757	0.160265425	0.0101	6.336025536	0.399254139	66.04371377	0.354200169	0.02667343	0.932437415	5.388291425	0.00721	8.72954605	41.58840887	97.55893414	71.12390165	99.16915113	1.760228266	33923.38064	14779.729	197.5703564	250.357716	107701.7947	5.151275562	201.3379012	338.8342409	26.49487099	13059.29194	3065.443302	1.20842786	1.551480166	0.0235	10.46611704	0.230915583	7.409303201	24.66362509	3.892130131	0.139106602	1.30109032	3.389539929	8.338926458	26.24797237	0.0391	0.0243	0.0294	4136.174865	29.29941483	8.245868269	154.0261394	0.0705	14.41247557	0.117427466
M23130946a	1551.052878	4.529936714	669.634288	8567.660991	348.6128155	2.868240736	1.194714524	4.85593156	41263.23638	130.8367339	123.1120862	2.469303148	7.850487087	34.48015815	1911.053486	383.8128192	11633.10222	17787.36128	0.87814882	0.21328014	1.484231999	122.2442519	4.840898682	4.906456241	1.001694758	6.787741675	597.6090874	209379.9298	225.5477123	44.73766827	0.727154269	0.010888801	0.577413796	0.160265425	0.000330637	1.606368089	0.329457188	290.5043544	0.069154462	1.590164514	0.226833602	3.705739514	0.00439	7.419772017	1.826969169	42.75215006	68.33908395	187.3696808	235.7521822	21945.34377	7528.923898	160.833523	154.1055532	171936.6844	14.24232737	122.9150785	304.5441079	0.719475433	4267.285616	2756.500393	2.07163015	1.472957782	0.0397	2.922618841	0.122520931	5.447599736	24.46531404	1.953786539	27.68800765	3.276797736	4.11712902	0.534808045	28.57543741	0.0507	0.058	0.000131095	11989.23152	32.24372504	1.471932499	172.8628795	0.220903073	9.390561159	0.119529245
